"","subject","trial","isi","lexicality","prime","target","accuracy","RT","rel"
"711240",25,278,50,1,"BLAME","accuse",1,916,"rel"
"711243",39,169,50,1,"CRY","tears",1,916,"rel"
"711245",46,799,50,1,"SANDPAPER","rough",1,916,"rel"
"711355",20,407,1050,1,"BLOOM","fungus",1,917,"un"
"711356",20,763,50,1,"INTENSITY","weird",1,917,"un"
"711360",30,262,1050,1,"SOUP","monster",1,917,"un"
"711363",31,753,50,1,"LOUD","jump",1,917,"un"
"711474",9,412,50,1,"HINT","faint",1,917,"un"
"711476",18,806,50,1,"JUST","reptile",0,917,"un"
"711480",25,801,1050,1,"DANGER","vein",1,917,"un"
"711481",29,347,50,1,"DEVELOP","doughnut",1,917,"un"
"711483",34,344,1050,1,"ART","cheese",1,917,"un"
"711484",36,400,1050,1,"REALIZE","proof",1,917,"un"
"711485",37,284,50,1,"PATIENCE","tuesday",1,917,"un"
"711487",41,472,1050,1,"CIGAR","south",1,917,"un"
"711590",1,180,50,1,"UMPIRE","referee",1,917,"rel"
"711591",4,213,1050,1,"PIKE","peak",1,917,"rel"
"711592",5,671,1050,1,"RINSE","dish",1,917,"rel"
"711597",24,363,1050,1,"COP","ticket",1,917,"rel"
"711600",31,659,50,1,"SOUTH","west",1,917,"rel"
"711602",40,319,1050,1,"IDENTICAL","exact",1,917,"rel"
"711603",41,89,50,1,"BOUNDARY","fence",1,917,"rel"
"711724",9,127,50,1,"RADISH","vegetable",1,917,"rel"
"711726",11,590,1050,1,"CAPABILITY","ability",1,917,"rel"
"711727",12,257,1050,1,"BORROW","lend",1,917,"rel"
"711732",29,526,1050,1,"AFRICA","continent",1,917,"rel"
"711733",31,781,50,1,"STRATEGY","plan",1,917,"rel"
"711734",34,112,1050,1,"PRO","con",1,917,"rel"
"711836",4,382,1050,1,"IDENTITY","reason",1,918,"un"
"711838",14,319,1050,1,"ARGUMENT","spoiled",1,918,"un"
"711840",24,569,50,1,"CRAVE","walk",1,918,"un"
"711841",25,365,50,1,"BLENDER","patience",1,918,"un"
"711843",30,624,50,1,"BUILDING","normal",1,918,"un"
"711845",31,219,50,1,"BRACES","stage",1,918,"un"
"711846",31,743,1050,1,"LETTER","steak",1,918,"un"
"711848",37,613,1050,1,"ACHIEVEMENT","oyster",1,918,"un"
"711850",42,608,50,1,"FOLLOW","lend",0,918,"un"
"711851",43,363,50,1,"BLOOM","fungus",1,918,"un"
"711852",46,715,50,1,"MIMIC","apartment",1,918,"un"
"711853",46,742,50,1,"DANDRUFF","workout",1,918,"un"
"711854",47,429,1050,1,"EVACUATE","shoe",1,918,"un"
"711960",5,559,1050,1,"PICK","carrot",1,918,"un"
"711963",13,788,1050,1,"CHECKING","snow",1,918,"un"
"711965",22,800,50,1,"POEM","staple",1,918,"un"
"711967",29,477,1050,1,"SCREW","protect",1,918,"un"
"711968",31,630,1050,1,"SHRINE","circus",1,918,"un"
"711969",33,429,1050,1,"IMPLODE","tupperware",1,918,"un"
"711970",38,147,1050,1,"REAPPEAR","alert",1,918,"un"
"711972",46,573,50,1,"NOTICE","string",1,918,"un"
"712087",8,151,1050,1,"CRITICAL","dangerous",1,918,"rel"
"712089",13,658,1050,1,"COMPETENCE","capability",1,918,"rel"
"712091",20,106,1050,1,"CONE","cup",1,918,"rel"
"712093",27,284,50,1,"SCOOP","shovel",1,918,"rel"
"712095",27,627,1050,1,"ENGLISH","writing",1,918,"rel"
"712096",30,166,1050,1,"CRUDE","disgusting",0,918,"rel"
"712100",37,298,50,1,"APPLICATION","college",1,918,"rel"
"712102",38,94,1050,1,"OBVIOUS","hidden",1,918,"rel"
"712103",42,204,1050,1,"SHELF","desk",1,918,"rel"
"712105",45,548,1050,1,"OVERPOWER","beat",1,918,"rel"
"712235",11,805,1050,1,"REALITY","fantasy",1,918,"rel"
"712244",38,763,50,1,"CHEMICAL","reaction",1,918,"rel"
"712245",39,291,50,1,"TOILET","bathroom",1,918,"rel"
"712248",45,524,1050,1,"PARKWAY","cars",1,918,"rel"
"712252",47,651,1050,1,"TWILIGHT","zone",1,918,"rel"
"712364",3,69,50,1,"PEAR","succeed",1,919,"un"
"712365",4,690,50,1,"BREAK","nature",1,919,"un"
"712368",22,747,50,1,"CAPTURE","busy",1,919,"un"
"712370",25,79,50,1,"PIANO","question",1,919,"un"
"712374",39,483,1050,1,"DISTINCT","alert",1,919,"un"
"712482",6,188,1050,1,"LEAK","con",1,919,"un"
"712485",12,313,1050,1,"ELECTRICIAN","similar",1,919,"un"
"712486",29,244,50,1,"PREMISES","moon",1,919,"un"
"712487",31,88,50,1,"GOAL","collar",1,919,"un"
"712488",31,529,50,1,"HANDS","sorrow",1,919,"un"
"712489",38,236,1050,1,"LEAK","con",1,919,"un"
"712492",43,830,1050,1,"SACK","clam",1,919,"un"
"712494",46,706,50,1,"NOW","account",1,919,"un"
"712603",8,701,50,1,"CONTEXT","clue",1,919,"rel"
"712605",13,559,1050,1,"VALUE","bargain",1,919,"rel"
"712607",22,667,50,1,"CUSTOMER","service",1,919,"rel"
"712609",25,52,50,1,"CAGE","wire",1,919,"rel"
"712697",23,137,50,1,"TUBE","toothpaste",1,919,"rel"
"712699",32,235,1050,1,"MCDONALD'S","hamburger",1,919,"rel"
"712701",38,511,50,1,"WORTHLESS","nothing",1,919,"rel"
"712702",41,428,1050,1,"PASSAGE","hallway",1,919,"rel"
"712826",1,279,50,1,"MARRIAGE","summary",1,920,"un"
"712828",4,781,50,1,"COLONEL","words",1,920,"un"
"712829",9,228,50,1,"STUFF","relax",1,920,"un"
"712832",11,591,1050,1,"MELT","adjective",1,920,"un"
"712834",12,525,50,1,"BRING","answer",1,920,"un"
"712836",30,42,1050,1,"DOWNTOWN","leaf",1,920,"un"
"712838",32,301,1050,1,"CONTENT","egg",1,920,"un"
"712946",19,665,1050,1,"SUGGEST","misundersta",1,920,"un"
"712947",28,224,1050,1,"VERSE","thumb",1,920,"un"
"713050",30,585,50,1,"SYNAGOGUE","temple",1,920,"rel"
"713052",31,645,50,1,"SEVEN","eleven",1,920,"rel"
"713053",38,393,1050,1,"SET","television",1,920,"rel"
"713156",8,712,50,1,"CUT","blood",1,920,"rel"
"713157",10,577,50,1,"SILK","satin",1,920,"rel"
"713159",14,680,50,1,"DANGER","scary",0,920,"rel"
"713161",19,479,1050,1,"MAXIMUM","minimum",1,920,"rel"
"713163",23,305,50,1,"WILDERNESS","forest",1,920,"rel"
"713166",37,177,50,1,"SUPERSTITION","belief",1,920,"rel"
"713167",39,527,1050,1,"FLIPPER","dolphin",1,920,"rel"
"713168",43,743,1050,1,"DISCOURAGE","encourage",1,920,"rel"
"713169",43,364,50,1,"AGREE","disagree",1,920,"rel"
"713170",48,395,1050,1,"BIT","bite",1,920,"rel"
"713289",1,346,50,1,"SUMMARY","new",1,921,"un"
"713292",13,58,50,1,"BARBECUE","personality",1,921,"un"
"713293",24,389,1050,1,"ENOUGH","black",1,921,"un"
"713294",35,143,50,1,"ORCHID","chalk",1,921,"un"
"713411",9,8,50,1,"COBRA","maze",1,921,"un"
"713415",24,96,1050,1,"DECAY","purpose",1,921,"un"
"713416",25,619,1050,1,"HIGHLIGHT","condom",1,921,"un"
"713418",32,219,1050,1,"BOUQUET","fraternity",1,921,"un"
"713420",32,622,50,1,"COCOON","spider",1,921,"un"
"713527",1,704,1050,1,"BACK","behind",1,921,"rel"
"713531",7,446,1050,1,"HAIL","cab",1,921,"rel"
"713532",8,644,50,1,"TOUR","france",1,921,"rel"
"713535",15,242,50,1,"LAWN","chair",1,921,"rel"
"713537",28,442,50,1,"ANTELOPE","beast",1,921,"rel"
"713538",31,476,50,1,"BUSH","leaves",1,921,"rel"
"713540",37,775,1050,1,"BOSS","employer",1,921,"rel"
"713541",38,573,50,1,"LORD","christ",1,921,"rel"
"713624",38,251,1050,1,"COD","fish",1,921,"rel"
"713626",41,69,50,1,"ELF","santa",1,921,"rel"
"713628",43,233,50,1,"BEGINNER","novice",1,921,"rel"
"713744",12,6,1050,1,"CRUNCHY","foresight",1,922,"un"
"713745",20,753,50,1,"MUSIC","willing",1,922,"un"
"713747",24,618,50,1,"COMPUTER","poor",1,922,"un"
"713748",25,730,1050,1,"MOUSSE","roof",1,922,"un"
"713749",28,318,1050,1,"BLOOM","fungus",1,922,"un"
"713751",31,748,50,1,"SPIN","daring",1,922,"un"
"713752",34,591,50,1,"OVAL","basketball",1,922,"un"
"713854",9,819,1050,1,"TEAR","fungus",1,922,"un"
"713855",13,308,50,1,"POLICEMAN","wine",1,922,"un"
"713856",24,321,1050,1,"HE","dishes",1,922,"un"
"713859",31,104,50,1,"MANNERS","cleaner",1,922,"un"
"713860",32,657,50,1,"MOONLIGHT","crops",1,922,"un"
"713861",35,449,1050,1,"RAPE","orgasm",1,922,"un"
"713862",44,758,50,1,"NO","advice",1,922,"un"
"713980",20,273,1050,1,"EXPERIMENT","scientist",1,922,"rel"
"713981",23,385,50,1,"NEIGHBORHOOD","area",1,922,"rel"
"713982",30,452,50,1,"FEATURE","nose",1,922,"rel"
"713986",38,147,1050,1,"SWAMP","alligator",1,922,"rel"
"714086",4,142,1050,1,"MEETING","conference",1,922,"rel"
"714089",30,749,50,1,"TRANCE","hypnotize",1,922,"rel"
"714090",31,10,50,1,"ADVERSARY","enemy",1,922,"rel"
"714091",31,181,1050,1,"ABDUCT","kidnap",1,922,"rel"
"714210",11,255,50,1,"HELP","funny",1,923,"un"
"714211",24,244,1050,1,"DENY","storage",1,923,"un"
"714213",30,109,1050,1,"BENT","belt",1,923,"un"
"714214",30,614,50,1,"FORBIDDEN","actress",1,923,"un"
"714216",31,785,50,1,"EMPEROR","thin",1,923,"un"
"714315",2,491,50,1,"THESAURUS","animal",1,923,"un"
"714317",7,765,1050,1,"RHYTHM","outdoors",1,923,"un"
"714318",12,21,1050,1,"GORGEOUS","phone",1,923,"un"
"714319",14,606,50,1,"CREDIT","decision",1,923,"un"
"714323",24,390,1050,1,"FIVE","hungry",1,923,"un"
"714326",30,425,50,1,"BURIAL","refuse",1,923,"un"
"714327",31,309,1050,1,"LOTS","joke",1,923,"un"
"714440",3,647,1050,1,"COMPOUND","mixture",1,923,"rel"
"714443",7,619,1050,1,"FRIAR","monk",1,923,"rel"
"714444",10,755,50,1,"UMPIRE","referee",1,923,"rel"
"714449",23,523,1050,1,"RESPOND","ignore",1,923,"rel"
"714450",23,238,50,1,"TRANSPORTATIO","train",1,923,"rel"
"714452",30,547,50,1,"ANKLE","bracelet",1,923,"rel"
"714453",43,348,50,1,"MOTORCYCLE","danger",1,923,"rel"
"714454",46,748,50,1,"STONED","drunk",1,923,"rel"
"714456",47,607,1050,1,"OASIS","thirsty",1,923,"rel"
"714545",5,320,50,1,"LASER","beam",1,923,"rel"
"714552",25,600,1050,1,"FINISHED","done",1,923,"rel"
"714553",37,680,1050,1,"SECRETARY","boss",1,923,"rel"
"714554",38,807,50,1,"SMOTHER","suffocate",1,923,"rel"
"714558",47,134,50,1,"TRUTHFUL","honest",1,923,"rel"
"714655",4,624,50,1,"SEEK","hay",1,924,"un"
"714660",24,500,50,1,"CONSCIENCE","trip",1,924,"un"
"714661",25,568,1050,1,"YUMMY","rain",1,924,"un"
"714663",31,794,1050,1,"POPE","like",0,924,"un"
"714664",33,654,1050,1,"WEIGH","closing",1,924,"un"
"714668",47,706,1050,1,"NUMBERS","cook",1,924,"un"
"714767",3,331,50,1,"WILDERNESS","prejudice",1,924,"un"
"714769",8,273,1050,1,"CASE","lid",1,924,"un"
"714770",11,820,1050,1,"ALLEGIANCE","spot",1,924,"un"
"714772",14,359,1050,1,"FLAKE","wild",1,924,"un"
"714773",22,740,50,1,"AMBITION","talking",1,924,"un"
"714778",40,448,50,1,"SALE","guilty",1,924,"un"
"714894",2,444,50,1,"TASTY","treat",1,924,"rel"
"714895",9,590,1050,1,"FUSS","whine",1,924,"rel"
"714898",24,307,1050,1,"DUSTPAN","clean",1,924,"rel"
"714902",42,183,1050,1,"CHAPEL","priest",1,924,"rel"
"715013",9,36,50,1,"DENIAL","refuse",1,924,"rel"
"715014",13,780,1050,1,"LAMB","sheep",1,924,"rel"
"715015",25,42,50,1,"GROUNDS","keeper",1,924,"rel"
"715016",25,158,50,1,"HAVOC","chaos",1,924,"rel"
"715017",30,7,1050,1,"WORTHLESS","nothing",1,924,"rel"
"715018",30,72,1050,1,"HOMEWORK","study",1,924,"rel"
"715020",41,728,1050,1,"USUAL","unusual",1,924,"rel"
"715135",7,400,50,1,"REBEL","persuade",1,925,"un"
"715136",8,674,50,1,"KIDNAP","holy",1,925,"un"
"715143",32,373,1050,1,"DECISION","cabbage",1,925,"un"
"715144",34,512,50,1,"HEARING","faith",1,925,"un"
"715147",40,293,1050,1,"QUALITY","ridiculous",1,925,"un"
"715148",46,360,1050,1,"CEMETERY","neck",1,925,"un"
"715149",46,648,50,1,"NUCLEAR","chance",1,925,"un"
"715265",22,438,50,1,"FALL","shovel",1,925,"un"
"715266",23,142,50,1,"RATIONALIZE","lock",1,925,"un"
"715270",39,763,1050,1,"DEGREE","cold",1,925,"un"
"715271",41,114,50,1,"DAD","waiter",1,925,"un"
"715273",48,255,1050,1,"ANXIETY","goo",1,925,"un"
"715377",22,487,50,1,"KEEP","own",1,925,"rel"
"715378",24,131,1050,1,"CONVICT","killer",1,925,"rel"
"715380",29,467,1050,1,"DANGEROUS","safe",1,925,"rel"
"715381",34,32,1050,1,"ERUPT","orgasm",1,925,"rel"
"715382",34,703,50,1,"CAPTURE","kidnap",1,925,"rel"
"715383",45,463,1050,1,"WITHOUT","empty",1,925,"rel"
"715384",45,552,1050,1,"CORE","middle",1,925,"rel"
"715386",46,540,50,1,"EXCUSE","apology",0,925,"rel"
"715480",12,206,1050,1,"PARCEL","package",1,925,"rel"
"715484",30,768,50,1,"TOOTHPASTE","toothbrush",1,925,"rel"
"715485",31,717,50,1,"ATHLETIC","sports",1,925,"rel"
"715594",25,23,50,1,"EDITOR","where",1,926,"un"
"715595",25,66,50,1,"PERCENTAGE","round",1,926,"un"
"715598",34,624,50,1,"NEWSSTAND","tonic",1,926,"un"
"715600",46,574,50,1,"REFEREE","bath",1,926,"un"
"715728",5,785,1050,1,"FINGER","follower",1,926,"un"
"715732",14,100,1050,1,"THREAT","africa",1,926,"un"
"715735",23,273,50,1,"MANNERS","cleaner",1,926,"un"
"715736",24,603,50,1,"JESUS","play",1,926,"un"
"715737",25,183,50,1,"PROTESTANT","hypnotize",1,926,"un"
"715739",34,599,50,1,"CIRCUS","minute",1,926,"un"
"715740",37,207,50,1,"FIGURE","ugly",1,926,"un"
"715743",41,105,50,1,"FLEXIBLE","wait",1,926,"un"
"715862",23,615,1050,1,"DOVE","peace",1,926,"rel"
"715863",24,387,1050,1,"READY","not",1,926,"rel"
"715866",29,717,1050,1,"IMPOSSIBLE","can't",1,926,"rel"
"715870",38,731,50,1,"EXAM","pass",1,926,"rel"
"715871",39,288,50,1,"CANVAS","shoes",1,926,"rel"
"715873",39,792,1050,1,"ENVIRONMENT","nature",1,926,"rel"
"715874",44,340,1050,1,"OFFICER","navy",1,926,"rel"
"715875",46,750,50,1,"SUMMARY","end",1,926,"rel"
"715995",1,409,50,1,"FLAKE","corn",1,926,"rel"
"716000",23,208,50,1,"SCALE","weight",1,926,"rel"
"716001",25,51,50,1,"NONE","zero",1,926,"rel"
"716005",37,727,1050,1,"TONE","sound",1,926,"rel"
"716098",1,560,1050,1,"HABIT","finished",1,927,"un"
"716099",2,333,1050,1,"LEGS","innocent",1,927,"un"
"716100",4,279,1050,1,"SWIFT","bar",1,927,"un"
"716101",6,466,50,1,"SEW","florida",1,927,"un"
"716102",12,793,50,1,"COLONEL","words",1,927,"un"
"716103",21,689,1050,1,"SEMESTER","mold",1,927,"un"
"716106",31,118,1050,1,"CHRISTMAS","sky",1,927,"un"
"716107",31,172,1050,1,"VICTORY","blanket",1,927,"un"
"716227",21,807,1050,1,"COOLER","bitch",1,927,"un"
"716233",46,372,1050,1,"SAPPHIRE","aunt",1,927,"un"
"716327",14,180,1050,1,"SLIME","goo",0,927,"rel"
"716330",22,245,1050,1,"RELAX","tense",1,927,"rel"
"716332",31,754,1050,1,"MUSIC","dance",1,927,"rel"
"716338",46,27,1050,1,"ACCUSE","court",1,927,"rel"
"716439",1,6,50,1,"PICTURE","frame",1,927,"rel"
"716441",12,397,1050,1,"GARBAGE","trash",1,927,"rel"
"716442",13,468,1050,1,"JOBLESS","unemploymen",1,927,"rel"
"716445",23,395,50,1,"AWARD","trophy",1,927,"rel"
"716446",25,464,1050,1,"PHONE","call",1,927,"rel"
"716448",31,283,50,1,"COMPLAIN","whine",1,927,"rel"
"716450",31,480,50,1,"SURVEY","questions",1,927,"rel"
"716453",37,381,50,1,"SLANDER","lie",1,927,"rel"
"716454",40,497,50,1,"JEWISH","religion",1,927,"rel"
"716553",21,751,1050,1,"UP","rent",0,928,"un"
"716554",23,384,50,1,"CENTRAL","lawyer",1,928,"un"
"716654",8,702,50,1,"PANEL","trash",1,928,"un"
"716659",23,242,50,1,"OINTMENT","stone",1,928,"un"
"716660",24,294,1050,1,"CEREAL","uncle",1,928,"un"
"716661",25,88,50,1,"PARKWAY","pull",1,928,"un"
"716663",32,700,50,1,"OLD","value",1,928,"un"
"716664",41,802,1050,1,"GREASE","massage",1,928,"un"
"716665",47,453,1050,1,"COURT","spread",1,928,"un"
"716753",12,327,1050,1,"DOUGH","doughnut",1,928,"rel"
"716754",14,161,1050,1,"DELIVER","package",1,928,"rel"
"716757",30,504,50,1,"BRIDGE","span",1,928,"rel"
"716760",46,237,1050,1,"RESPONSIBILIT","duty",0,928,"rel"
"716846",8,280,1050,1,"MUSTACHE","beard",1,928,"rel"
"716847",8,339,1050,1,"TWIG","branch",1,928,"rel"
"716851",25,196,50,1,"SOCIETY","people",1,928,"rel"
"716853",31,616,50,1,"HEAR","listen",1,928,"rel"
"716855",32,456,50,1,"ELECTRICIAN","wire",1,928,"rel"
"716856",36,81,1050,1,"OODLES","noodles",1,928,"rel"
"716857",40,408,1050,1,"DINOSAUR","extinct",1,928,"rel"
"716858",44,662,50,1,"VACANCY","empty",1,928,"rel"
"716949",10,92,1050,1,"OBVIOUS","bit",1,929,"un"
"716950",12,525,50,1,"NEVER","son",1,929,"un"
"716952",13,420,1050,1,"ARTIST","box",1,929,"un"
"716954",14,556,50,1,"ATTENDANCE","farm",0,929,"un"
"716957",24,736,50,1,"DECEPTION","cliff",1,929,"un"
"716958",24,264,1050,1,"CHESS","foot",1,929,"un"
"716959",30,432,50,1,"TESTIFY","clam",1,929,"un"
"716960",41,185,50,1,"MONARCH","disgusting",1,929,"un"
"716961",47,560,1050,1,"FANCY","agreement",1,929,"un"
"716962",47,376,50,1,"SPARE","wool",0,929,"un"
"716963",48,490,50,1,"MINK","slide",1,929,"un"
"717061",8,807,50,1,"ENTERTAIN","mist",1,929,"un"
"717065",31,165,1050,1,"MAGICIAN","it",1,929,"un"
"717068",35,417,1050,1,"TELL","purple",1,929,"un"
"717071",46,594,50,1,"BEAN","layer",1,929,"un"
"717176",18,635,50,1,"CEMETERY","grave",0,929,"rel"
"717180",33,256,50,1,"EXPRESS","say",1,929,"rel"
"717181",37,703,1050,1,"COB","web",1,929,"rel"
"717288",4,287,1050,1,"PEPPERONI","pizza",1,929,"rel"
"717289",5,153,50,1,"SUBTRACTION","addition",1,929,"rel"
"717290",8,154,1050,1,"DEAD","alive",1,929,"rel"
"717292",20,143,1050,1,"SQUAD","police",1,929,"rel"
"717294",23,230,50,1,"VIOLA","violin",1,929,"rel"
"717296",32,554,50,1,"VEST","jacket",1,929,"rel"
"717297",37,759,1050,1,"RUB","massage",1,929,"rel"
"717398",8,465,50,1,"SCIENTIST","direction",1,930,"un"
"717401",31,774,50,1,"TROMBONE","head",1,930,"un"
"717403",39,655,1050,1,"OFFICER","ballet",1,930,"un"
"717404",40,355,1050,1,"CATASTROPHE","goal",1,930,"un"
"717406",48,491,50,1,"RESPECT","communism",1,930,"un"
"717527",5,279,50,1,"CONTINENT","bone",1,930,"un"
"717529",8,739,50,1,"SHRUB","judge",1,930,"un"
"717535",25,813,1050,1,"RECYCLE","rude",1,930,"un"
"717538",37,479,1050,1,"TAME","plate",1,930,"un"
"717539",41,627,1050,1,"LAMB","obsession",1,930,"un"
"717541",47,361,50,1,"STEPS","guilt",1,930,"un"
"717662",4,674,50,1,"SPIN","circle",1,930,"rel"
"717665",15,574,1050,1,"CHEERLEADER","snob",1,930,"rel"
"717666",21,223,50,1,"WASTED","garbage",1,930,"rel"
"717667",23,498,1050,1,"AROMA","spaghetti",1,930,"rel"
"717671",30,349,1050,1,"NUT","cracker",1,930,"rel"
"717672",37,621,1050,1,"BIAS","race",1,930,"rel"
"717673",39,464,1050,1,"BREATHE","exhale",1,930,"rel"
"717790",29,742,1050,1,"SMOTHER","suffocate",1,930,"rel"
"717792",31,392,1050,1,"FOUR","five",1,930,"rel"
"717793",34,717,50,1,"WIN","lose",1,930,"rel"
"717904",20,78,1050,1,"FOE","ape",1,931,"un"
"718025",1,28,50,1,"INDIRECT","doctor",1,931,"un"
"718026",1,3,50,1,"JUNK","cigarette",1,931,"un"
"718027",4,471,50,1,"CAB","geometry",1,931,"un"
"718028",4,688,50,1,"SASH","subtract",1,931,"un"
"718038",31,734,1050,1,"SHRUB","judge",1,931,"un"
"718039",31,539,50,1,"BEST","cake",1,931,"un"
"718041",38,592,50,1,"EUROPE","emergency",1,931,"un"
"718042",44,49,1050,1,"FOSSIL","machine",1,931,"un"
"718136",12,612,50,1,"CLICK","mouse",1,931,"rel"
"718137",13,349,50,1,"RULES","game",1,931,"rel"
"718138",13,42,50,1,"MORNING","early",1,931,"rel"
"718139",13,267,50,1,"ECONOMY","society",1,931,"rel"
"718140",24,565,50,1,"SKILL","saw",1,931,"rel"
"718142",37,827,1050,1,"POUND","dollar",1,931,"rel"
"718240",8,687,50,1,"EXAMPLE","sample",1,931,"rel"
"718247",24,355,1050,1,"REPRODUCE","sex",1,931,"rel"
"718249",25,81,50,1,"HONEY","sweet",1,931,"rel"
"718252",46,461,50,1,"ORIGINAL","first",1,931,"rel"
"718253",47,526,1050,1,"ROOM","bedroom",1,931,"rel"
"718341",24,32,1050,1,"HISTORY","balloon",1,932,"un"
"718342",24,597,50,1,"PRODUCER","multiply",1,932,"un"
"718346",31,595,50,1,"OPTIMISTIC","self",1,932,"un"
"718348",38,328,1050,1,"FASHION","trees",1,932,"un"
"718350",40,672,50,1,"WRAP","female",1,932,"un"
"718351",46,322,1050,1,"LEAD","order",1,932,"un"
"718447",13,571,1050,1,"USUAL","steel",1,932,"un"
"718448",20,760,50,1,"BROAD","surgery",1,932,"un"
"718449",22,437,50,1,"HAIRSPRAY","cliff",1,932,"un"
"718451",23,239,50,1,"UPTIGHT","patience",1,932,"un"
"718458",43,640,1050,1,"ROOM","trophy",1,932,"un"
"718459",47,61,50,1,"SALE","guilty",1,932,"un"
"718576",37,163,50,1,"PALM","sunday",1,932,"rel"
"718578",39,640,1050,1,"RESORT","vacation",1,932,"rel"
"718581",43,714,1050,1,"CASUAL","comfortable",1,932,"rel"
"718694",25,796,1050,1,"FASCISM","communism",1,932,"rel"
"718695",30,70,1050,1,"CRUSH","smash",1,932,"rel"
"718697",38,193,1050,1,"ENGLAND","britain",1,932,"rel"
"718699",43,825,1050,1,"HARSH","mean",1,932,"rel"
"718816",24,619,50,1,"INCREASE","navy",1,933,"un"
"718819",37,360,50,1,"JERK","present",1,933,"un"
"718820",40,781,50,1,"WALKWAY","hear",1,933,"un"
"718907",8,690,50,1,"HIKING","hate",1,933,"un"
"718908",12,739,50,1,"COFFEE","life",0,933,"un"
"718909",13,507,1050,1,"FASCISM","god",1,933,"un"
"718910",21,68,50,1,"CAPACITY","erupt",0,933,"un"
"718912",24,702,50,1,"TIGHT","create",1,933,"un"
"719029",13,392,50,1,"FRAY","rug",1,933,"rel"
"719031",24,201,1050,1,"PORK","bacon",1,933,"rel"
"719033",32,324,1050,1,"MAIN","first",1,933,"rel"
"719036",37,609,1050,1,"DARK","cold",1,933,"rel"
"719117",13,576,1050,1,"INERTIA","force",1,933,"rel"
"719122",22,24,1050,1,"CALCULATOR","math",1,933,"rel"
"719123",22,1,1050,1,"LIGHTNING","thunder",1,933,"rel"
"719124",22,627,50,1,"STEER","drive",1,933,"rel"
"719125",23,649,1050,1,"FRANKENSTEIN","monster",1,933,"rel"
"719126",24,315,1050,1,"KING","queen",1,933,"rel"
"719127",25,510,1050,1,"GENEROUS","give",1,933,"rel"
"719240",16,802,50,1,"MOTOR","jane",1,934,"un"
"719241",19,745,1050,1,"PORTRAY","neutron",1,934,"un"
"719243",23,424,1050,1,"DEMOCRACY","arm",1,934,"un"
"719245",28,449,50,1,"EINSTEIN","cigarette",1,934,"un"
"719249",39,15,50,1,"MATURE","disappear",1,934,"un"
"719250",43,238,50,1,"PERSONALITY","west",1,934,"un"
"719252",46,141,1050,1,"CANAL","hurricane",1,934,"un"
"719372",5,548,1050,1,"EMOTION","shoe",1,934,"un"
"719374",9,408,50,1,"REINDEER","direct",1,934,"un"
"719377",14,7,1050,1,"PIOUS","secret",1,934,"un"
"719378",16,93,1050,1,"DELICIOUS","glasses",1,934,"un"
"719379",21,655,1050,1,"RIGHTEOUSNESS","conservativ",1,934,"un"
"719380",24,287,1050,1,"CASTLE","temperature",1,934,"un"
"719382",24,633,50,1,"CORAL","washington",1,934,"un"
"719386",34,702,50,1,"SCARED","dancer",1,934,"un"
"719387",37,125,50,1,"TENSION","dry",1,934,"un"
"719388",39,595,1050,1,"CARPET","mountains",1,934,"un"
"719509",7,524,1050,1,"GRACEFUL","klutz",1,934,"rel"
"719512",17,790,1050,1,"LEAD","aluminum",1,934,"rel"
"719514",31,471,1050,1,"UNCOMMON","weird",1,934,"rel"
"719515",31,717,1050,1,"SOMETIMES","often",1,934,"rel"
"719517",31,767,50,1,"HOUSE","brick",1,934,"rel"
"719518",32,295,1050,1,"VESSEL","submarine",1,934,"rel"
"719519",36,712,50,1,"QUALITY","characteris",1,934,"rel"
"719520",38,80,1050,1,"TEACHER","smart",1,934,"rel"
"719521",38,378,1050,1,"CONDITION","health",1,934,"rel"
"719522",38,227,1050,1,"TALENT","skill",1,934,"rel"
"719523",46,419,50,1,"LIFT","heavy",1,934,"rel"
"719524",46,510,50,1,"PUMP","tire",1,934,"rel"
"719635",21,496,1050,1,"FREAK","weird",1,934,"rel"
"719639",36,742,50,1,"ABILITY","capability",1,934,"rel"
"719642",43,305,50,1,"OPENER","can",1,934,"rel"
"719643",44,168,1050,1,"HEAL","wound",1,934,"rel"
"719751",3,809,1050,1,"DROWSY","cab",1,935,"un"
"719752",5,721,1050,1,"PERCH","for",1,935,"un"
"719754",11,3,50,1,"BLOOM","fungus",1,935,"un"
"719755",12,38,1050,1,"CELLO","lot",1,935,"un"
"719756",22,439,50,1,"CEMETERY","neck",1,935,"un"
"719760",36,394,1050,1,"AMOUNT","past",1,935,"un"
"719761",38,250,1050,1,"ICE","america",1,935,"un"
"719860",20,42,1050,1,"ARMOR","chance",0,935,"un"
