Subject	Trial	TargBinary	ExpCond	PrimeCategory	PrimeType
7	38.gif	1	Different	Transitive	Prime_A
7	109.gif	1	Different	Locative	Prime_A
7	T4.gif	0	Different	Dative	Prime_A
8	26.gif	1	Different	Dative	Prime_B
8	21.gif	1	Different	Locative	Prime_B
8	22.gif	0	Different	Transitive	Prime_A
8	90.gif	1	Different	Dative	Prime_A
8	19.gif	1	Different	Transitive	Prime_A
8	33.gif	1	Different	Dative	Prime_B
8	76.gif	1	Different	Locative	Prime_A
8	6.gif	1	Different	Transitive	Prime_B
8	T1.gif	1	Different	Dative	Prime_A
8	29.gif	1	Different	Transitive	Prime_B
8	51.gif	0	Same	Dative	Prime_B
8	15.gif	1	Same	Locative	Prime_A
8	37.gif	1	Same	Transitive	Prime_B
8	T6.gif	1	Same	Dative	Prime_B
8	114.gif	1	Same	Locative	Prime_B
8	30.gif	1	Same	Transitive	Prime_A
8	45.gif	1	Same	Dative	Prime_A
8	52.gif	1	Same	Dative	Prime_A
8	28.gif	0	Same	Transitive	Prime_A
8	78.gif	1	Same	Locative	Prime_B
8	68.gif	1	Same	Dative	Prime_B
8	74.gif	1	Same	Locative	Prime_A
8	40.gif	0	Same	Transitive	Prime_A
8	84.gif	1	Same	Dative	Prime_A
8	T4.gif	1	Different	Dative	Prime_B
8	109.gif	1	Different	Locative	Prime_B
8	38.gif	1	Different	Transitive	Prime_B
8	112.gif	1	Different	Locative	Prime_A
8	1.gif	0	Different	Transitive	Prime_B
8	T11.gif	1	Different	Dative	Prime_A
8	108.gif	0	Different	Locative	Prime_B
8	93.gif	1	Different	Transitive	Prime_A
8	43.gif	1	Different	Dative	Prime_B
8	81.gif	0	Different	Locative	Prime_A
8	57.gif	0	Different	Transitive	Prime_A
9	29.gif	1	Same	Transitive	Prime_A
9	8.gif	1	Same	Locative	Prime_A
9	T1.gif	1	Same	Dative	Prime_B
9	6.gif	1	Same	Transitive	Prime_A
9	33.gif	1	Same	Dative	Prime_A
9	90.gif	1	Same	Dative	Prime_B
9	22.gif	0	Same	Transitive	Prime_B
9	28.gif	0	Different	Transitive	Prime_B
9	13.gif	1	Different	Locative	Prime_B
9	52.gif	0	Different	Dative	Prime_B
9	25.gif	0	Different	Transitive	Prime_A
9	66.gif	0	Different	Locative	Prime_A
9	45.gif	1	Different	Dative	Prime_B
9	30.gif	0	Different	Transitive	Prime_B
9	114.gif	1	Different	Locative	Prime_A
9	37.gif	1	Different	Transitive	Prime_A
9	15.gif	1	Different	Locative	Prime_B
9	51.gif	0	Different	Dative	Prime_A
9	36.gif	0	Different	Transitive	Prime_A
9	70.gif	1	Different	Locative	Prime_A
9	84.gif	0	Different	Dative	Prime_B
9	32.gif	1	Different	Transitive	Prime_A
9	34.gif	1	Different	Dative	Prime_A
9	40.gif	0	Different	Transitive	Prime_B
9	74.gif	0	Different	Locative	Prime_B
9	68.gif	1	Different	Dative	Prime_A
9	39.gif	0	Different	Transitive	Prime_B
9	78.gif	1	Different	Locative	Prime_A
9	82.gif	1	Different	Dative	Prime_B
9	57.gif	1	Same	Transitive	Prime_B
9	81.gif	0	Same	Locative	Prime_B
9	93.gif	0	Same	Transitive	Prime_B
9	108.gif	0	Same	Locative	Prime_A
9	1.gif	0	Same	Transitive	Prime_A
9	112.gif	1	Same	Locative	Prime_B
9	44.gif	1	Same	Dative	Prime_B
9	T4.gif	1	Same	Dative	Prime_A
10	26.gif	0	Same	Dative	Prime_A
10	22.gif	1	Same	Transitive	Prime_B
10	90.gif	0	Same	Dative	Prime_B
10	11.gif	0	Same	Locative	Prime_B
10	19.gif	1	Same	Transitive	Prime_B
10	33.gif	0	Same	Dative	Prime_A
10	76.gif	1	Same	Locative	Prime_B
10	6.gif	1	Same	Transitive	Prime_A
10	29.gif	1	Same	Transitive	Prime_A
10	51.gif	0	Different	Dative	Prime_A
10	37.gif	1	Different	Transitive	Prime_A
10	T6.gif	1	Different	Dative	Prime_A
10	114.gif	1	Different	Locative	Prime_A
10	30.gif	1	Different	Transitive	Prime_B
10	45.gif	1	Different	Dative	Prime_B
10	66.gif	0	Different	Locative	Prime_A
10	25.gif	1	Different	Transitive	Prime_A
10	52.gif	0	Different	Dative	Prime_B
10	13.gif	1	Different	Locative	Prime_B
10	28.gif	1	Different	Transitive	Prime_B
10	82.gif	1	Different	Dative	Prime_B
10	78.gif	0	Different	Locative	Prime_A
10	39.gif	0	Different	Transitive	Prime_B
10	68.gif	0	Different	Dative	Prime_A
10	74.gif	1	Different	Locative	Prime_B
10	40.gif	0	Different	Transitive	Prime_B
10	104.gif	1	Different	Locative	Prime_B
10	32.gif	1	Different	Transitive	Prime_A
10	84.gif	0	Different	Dative	Prime_B
10	70.gif	0	Different	Locative	Prime_A
10	36.gif	0	Different	Transitive	Prime_A
10	109.gif	1	Same	Locative	Prime_A
10	44.gif	1	Same	Dative	Prime_B
10	112.gif	1	Same	Locative	Prime_B
10	1.gif	0	Same	Transitive	Prime_A
10	T11.gif	1	Same	Dative	Prime_B
10	108.gif	0	Same	Locative	Prime_A
10	93.gif	1	Same	Transitive	Prime_B
10	43.gif	0	Same	Dative	Prime_A
10	81.gif	0	Same	Locative	Prime_B
10	57.gif	1	Same	Transitive	Prime_B
11	T1.gif	1	Different	Dative	Prime_A
11	6.gif	1	Different	Transitive	Prime_B
11	33.gif	1	Different	Dative	Prime_B
11	19.gif	1	Different	Transitive	Prime_A
11	90.gif	1	Different	Dative	Prime_A
11	22.gif	0	Different	Transitive	Prime_A
11	21.gif	0	Different	Locative	Prime_B
11	26.gif	1	Different	Dative	Prime_B
11	28.gif	0	Same	Transitive	Prime_A
11	13.gif	1	Same	Locative	Prime_A
11	52.gif	1	Same	Dative	Prime_A
11	25.gif	0	Same	Transitive	Prime_B
11	45.gif	1	Same	Dative	Prime_A
11	30.gif	1	Same	Transitive	Prime_A
11	T6.gif	1	Same	Dative	Prime_B
11	37.gif	1	Same	Transitive	Prime_B
11	51.gif	1	Same	Dative	Prime_B
11	70.gif	0	Same	Locative	Prime_B
11	84.gif	1	Same	Dative	Prime_A
11	32.gif	0	Same	Transitive	Prime_B
11	40.gif	1	Same	Transitive	Prime_A
11	74.gif	1	Same	Locative	Prime_A
11	68.gif	1	Same	Dative	Prime_B
11	39.gif	0	Same	Transitive	Prime_A
11	78.gif	1	Same	Locative	Prime_B
11	82.gif	1	Same	Dative	Prime_A
11	57.gif	1	Different	Transitive	Prime_A
11	81.gif	1	Different	Locative	Prime_A
11	43.gif	1	Different	Dative	Prime_B
11	93.gif	1	Different	Transitive	Prime_A
11	108.gif	1	Different	Locative	Prime_B
11	T11.gif	1	Different	Dative	Prime_A
11	1.gif	0	Different	Transitive	Prime_B
11	44.gif	1	Different	Dative	Prime_A
11	109.gif	1	Different	Locative	Prime_B
11	T4.gif	1	Different	Dative	Prime_B
12	26.gif	0	Different	Dative	Prime_B
12	22.gif	1	Different	Transitive	Prime_A
12	90.gif	1	Different	Dative	Prime_A
12	11.gif	1	Different	Locative	Prime_A
12	19.gif	1	Different	Transitive	Prime_A
12	33.gif	1	Different	Dative	Prime_B
12	76.gif	1	Different	Locative	Prime_A
12	6.gif	1	Different	Transitive	Prime_B
12	T1.gif	1	Different	Dative	Prime_A
12	51.gif	0	Same	Dative	Prime_B
12	37.gif	1	Same	Transitive	Prime_B
12	114.gif	1	Same	Locative	Prime_B
12	30.gif	1	Same	Transitive	Prime_A
12	25.gif	0	Same	Transitive	Prime_B
12	52.gif	1	Same	Dative	Prime_A
12	13.gif	0	Same	Locative	Prime_A
12	28.gif	1	Same	Transitive	Prime_A
12	78.gif	1	Same	Locative	Prime_B
12	68.gif	1	Same	Dative	Prime_B
12	74.gif	1	Same	Locative	Prime_A
12	40.gif	1	Same	Transitive	Prime_A
12	32.gif	1	Same	Transitive	Prime_B
12	84.gif	1	Same	Dative	Prime_A
12	70.gif	1	Same	Locative	Prime_B
12	T4.gif	1	Different	Dative	Prime_B
12	1.gif	1	Different	Transitive	Prime_B
12	108.gif	0	Different	Locative	Prime_B
12	93.gif	1	Different	Transitive	Prime_A
12	43.gif	1	Different	Dative	Prime_B
12	81.gif	0	Different	Locative	Prime_A
13	29.gif	1	Same	Transitive	Prime_A
13	6.gif	1	Same	Transitive	Prime_A
13	33.gif	0	Same	Dative	Prime_A
13	90.gif	0	Same	Dative	Prime_B
13	22.gif	0	Same	Transitive	Prime_B
13	21.gif	0	Same	Locative	Prime_A
13	26.gif	0	Same	Dative	Prime_A
13	28.gif	1	Different	Transitive	Prime_B
13	13.gif	1	Different	Locative	Prime_B
13	52.gif	0	Different	Dative	Prime_B
13	25.gif	1	Different	Transitive	Prime_A
13	66.gif	1	Different	Locative	Prime_A
13	45.gif	0	Different	Dative	Prime_B
13	30.gif	1	Different	Transitive	Prime_B
13	T6.gif	0	Different	Dative	Prime_A
13	37.gif	1	Different	Transitive	Prime_A
13	51.gif	0	Different	Dative	Prime_A
13	36.gif	0	Different	Transitive	Prime_A
13	70.gif	1	Different	Locative	Prime_A
13	84.gif	0	Different	Dative	Prime_B
13	32.gif	1	Different	Transitive	Prime_A
13	34.gif	0	Different	Dative	Prime_A
13	40.gif	1	Different	Transitive	Prime_B
13	74.gif	1	Different	Locative	Prime_B
13	68.gif	0	Different	Dative	Prime_A
13	39.gif	0	Different	Transitive	Prime_B
13	82.gif	0	Different	Dative	Prime_B
13	81.gif	0	Same	Locative	Prime_B
13	43.gif	0	Same	Dative	Prime_A
13	93.gif	1	Same	Transitive	Prime_B
13	108.gif	1	Same	Locative	Prime_A
13	T11.gif	0	Same	Dative	Prime_B
13	1.gif	0	Same	Transitive	Prime_A
13	44.gif	0	Same	Dative	Prime_B
13	38.gif	1	Same	Transitive	Prime_A
13	109.gif	0	Same	Locative	Prime_A
13	T4.gif	0	Same	Dative	Prime_A
14	26.gif	0	Same	Dative	Prime_B
14	21.gif	0	Same	Locative	Prime_B
14	22.gif	0	Same	Transitive	Prime_A
14	90.gif	1	Same	Dative	Prime_A
14	19.gif	1	Same	Transitive	Prime_A
14	33.gif	1	Same	Dative	Prime_B
14	76.gif	1	Same	Locative	Prime_A
14	6.gif	1	Same	Transitive	Prime_B
14	T1.gif	1	Same	Dative	Prime_A
14	8.gif	1	Same	Locative	Prime_B
14	29.gif	0	Same	Transitive	Prime_B
14	51.gif	1	Different	Dative	Prime_B
14	15.gif	1	Different	Locative	Prime_A
14	37.gif	1	Different	Transitive	Prime_B
14	T6.gif	1	Different	Dative	Prime_B
14	114.gif	1	Different	Locative	Prime_B
14	30.gif	0	Different	Transitive	Prime_A
14	45.gif	1	Different	Dative	Prime_A
14	25.gif	0	Different	Transitive	Prime_B
14	52.gif	1	Different	Dative	Prime_A
14	13.gif	1	Different	Locative	Prime_A
14	28.gif	0	Different	Transitive	Prime_A
14	82.gif	1	Different	Dative	Prime_A
14	78.gif	1	Different	Locative	Prime_B
14	39.gif	0	Different	Transitive	Prime_A
14	68.gif	1	Different	Dative	Prime_B
14	74.gif	1	Different	Locative	Prime_A
14	40.gif	0	Different	Transitive	Prime_A
14	34.gif	1	Different	Dative	Prime_B
14	104.gif	1	Different	Locative	Prime_A
14	32.gif	1	Different	Transitive	Prime_B
14	84.gif	1	Different	Dative	Prime_A
14	70.gif	0	Different	Locative	Prime_B
14	36.gif	0	Different	Transitive	Prime_B
14	T4.gif	1	Same	Dative	Prime_B
14	109.gif	1	Same	Locative	Prime_B
14	44.gif	1	Same	Dative	Prime_A
14	112.gif	1	Same	Locative	Prime_A
14	1.gif	0	Same	Transitive	Prime_B
14	T11.gif	1	Same	Dative	Prime_A
14	108.gif	0	Same	Locative	Prime_B
14	93.gif	1	Same	Transitive	Prime_A
14	43.gif	1	Same	Dative	Prime_B
14	81.gif	0	Same	Locative	Prime_A
14	57.gif	1	Same	Transitive	Prime_A
15	29.gif	0	Different	Transitive	Prime_B
15	T1.gif	1	Different	Dative	Prime_A
15	6.gif	1	Different	Transitive	Prime_B
15	33.gif	0	Different	Dative	Prime_B
15	19.gif	1	Different	Transitive	Prime_A
15	90.gif	1	Different	Dative	Prime_A
15	22.gif	1	Different	Transitive	Prime_A
15	26.gif	0	Different	Dative	Prime_B
15	13.gif	1	Same	Locative	Prime_A
15	52.gif	0	Same	Dative	Prime_A
15	25.gif	0	Same	Transitive	Prime_B
15	66.gif	0	Same	Locative	Prime_B
15	45.gif	1	Same	Dative	Prime_A
15	30.gif	1	Same	Transitive	Prime_A
15	114.gif	1	Same	Locative	Prime_B
15	T6.gif	0	Same	Dative	Prime_B
15	37.gif	1	Same	Transitive	Prime_B
15	51.gif	0	Same	Dative	Prime_B
15	70.gif	0	Same	Locative	Prime_B
15	84.gif	0	Same	Dative	Prime_A
15	32.gif	1	Same	Transitive	Prime_B
15	104.gif	1	Same	Locative	Prime_A
15	40.gif	1	Same	Transitive	Prime_A
15	74.gif	1	Same	Locative	Prime_A
15	68.gif	0	Same	Dative	Prime_B
15	78.gif	0	Same	Locative	Prime_B
15	82.gif	1	Same	Dative	Prime_A
15	57.gif	1	Different	Transitive	Prime_A
15	81.gif	1	Different	Locative	Prime_A
15	43.gif	0	Different	Dative	Prime_B
15	108.gif	0	Different	Locative	Prime_B
15	T11.gif	0	Different	Dative	Prime_A
15	1.gif	0	Different	Transitive	Prime_B
15	112.gif	0	Different	Locative	Prime_A
15	44.gif	0	Different	Dative	Prime_A
15	109.gif	0	Different	Locative	Prime_B
15	T4.gif	0	Different	Dative	Prime_B
16	26.gif	0	Different	Dative	Prime_A
16	21.gif	1	Different	Locative	Prime_A
16	22.gif	1	Different	Transitive	Prime_B
16	90.gif	0	Different	Dative	Prime_B
16	11.gif	0	Different	Locative	Prime_B
16	19.gif	1	Different	Transitive	Prime_B
16	33.gif	0	Different	Dative	Prime_A
16	76.gif	1	Different	Locative	Prime_B
16	6.gif	1	Different	Transitive	Prime_A
16	T1.gif	1	Different	Dative	Prime_B
16	8.gif	1	Different	Locative	Prime_A
16	29.gif	1	Different	Transitive	Prime_A
16	51.gif	0	Same	Dative	Prime_A
16	15.gif	0	Same	Locative	Prime_B
16	37.gif	1	Same	Transitive	Prime_A
16	T6.gif	1	Same	Dative	Prime_A
16	30.gif	1	Same	Transitive	Prime_B
16	45.gif	1	Same	Dative	Prime_B
16	52.gif	1	Same	Dative	Prime_B
16	13.gif	1	Same	Locative	Prime_B
16	82.gif	1	Same	Dative	Prime_B
16	68.gif	1	Same	Dative	Prime_A
16	74.gif	1	Same	Locative	Prime_B
16	40.gif	0	Same	Transitive	Prime_B
16	32.gif	1	Same	Transitive	Prime_A
16	84.gif	1	Same	Dative	Prime_B
16	36.gif	0	Same	Transitive	Prime_A
16	T4.gif	1	Different	Dative	Prime_A
16	38.gif	1	Different	Transitive	Prime_A
16	44.gif	0	Different	Dative	Prime_B
16	112.gif	1	Different	Locative	Prime_B
16	1.gif	0	Different	Transitive	Prime_A
16	T11.gif	1	Different	Dative	Prime_B
16	108.gif	1	Different	Locative	Prime_A
16	93.gif	1	Different	Transitive	Prime_B
16	43.gif	0	Different	Dative	Prime_A
16	81.gif	0	Different	Locative	Prime_B
16	57.gif	1	Different	Transitive	Prime_B
17	29.gif	1	Same	Transitive	Prime_B
17	8.gif	1	Same	Locative	Prime_B
17	T1.gif	0	Same	Dative	Prime_A
17	6.gif	0	Same	Transitive	Prime_B
17	76.gif	1	Same	Locative	Prime_A
17	19.gif	1	Same	Transitive	Prime_A
17	22.gif	0	Same	Transitive	Prime_A
17	26.gif	0	Same	Dative	Prime_B
17	28.gif	0	Different	Transitive	Prime_A
17	13.gif	1	Different	Locative	Prime_A
17	52.gif	0	Different	Dative	Prime_A
17	25.gif	0	Different	Transitive	Prime_B
17	66.gif	0	Different	Locative	Prime_B
17	45.gif	0	Different	Dative	Prime_A
17	30.gif	0	Different	Transitive	Prime_A
17	114.gif	1	Different	Locative	Prime_B
17	T6.gif	0	Different	Dative	Prime_B
17	37.gif	1	Different	Transitive	Prime_B
17	15.gif	1	Different	Locative	Prime_A
17	36.gif	0	Different	Transitive	Prime_B
17	70.gif	0	Different	Locative	Prime_B
17	84.gif	0	Different	Dative	Prime_A
17	32.gif	0	Different	Transitive	Prime_B
17	40.gif	0	Different	Transitive	Prime_A
17	74.gif	1	Different	Locative	Prime_A
17	68.gif	0	Different	Dative	Prime_B
17	39.gif	0	Different	Transitive	Prime_A
17	82.gif	1	Different	Dative	Prime_A
17	57.gif	0	Same	Transitive	Prime_A
17	43.gif	0	Same	Dative	Prime_B
17	93.gif	1	Same	Transitive	Prime_A
17	108.gif	1	Same	Locative	Prime_B
17	1.gif	0	Same	Transitive	Prime_B
17	44.gif	0	Same	Dative	Prime_A
17	38.gif	1	Same	Transitive	Prime_B
17	109.gif	1	Same	Locative	Prime_B
17	T4.gif	0	Same	Dative	Prime_B
18	26.gif	1	Same	Dative	Prime_B
18	21.gif	0	Same	Locative	Prime_B
18	22.gif	1	Same	Transitive	Prime_A
18	90.gif	1	Same	Dative	Prime_A
18	19.gif	1	Same	Transitive	Prime_A
18	33.gif	1	Same	Dative	Prime_B
18	76.gif	0	Same	Locative	Prime_A
18	6.gif	0	Same	Transitive	Prime_B
18	29.gif	1	Same	Transitive	Prime_B
18	51.gif	1	Different	Dative	Prime_B
18	37.gif	1	Different	Transitive	Prime_B
18	T6.gif	1	Different	Dative	Prime_B
18	114.gif	1	Different	Locative	Prime_B
18	30.gif	1	Different	Transitive	Prime_A
18	45.gif	1	Different	Dative	Prime_A
18	25.gif	1	Different	Transitive	Prime_B
18	52.gif	1	Different	Dative	Prime_A
18	13.gif	1	Different	Locative	Prime_A
18	28.gif	1	Different	Transitive	Prime_A
18	82.gif	1	Different	Dative	Prime_A
18	78.gif	0	Different	Locative	Prime_B
18	68.gif	1	Different	Dative	Prime_B
18	74.gif	1	Different	Locative	Prime_A
18	40.gif	0	Different	Transitive	Prime_A
18	34.gif	1	Different	Dative	Prime_B
18	32.gif	1	Different	Transitive	Prime_B
18	84.gif	1	Different	Dative	Prime_A
18	70.gif	0	Different	Locative	Prime_B
18	T4.gif	1	Same	Dative	Prime_B
18	109.gif	0	Same	Locative	Prime_B
18	38.gif	1	Same	Transitive	Prime_B
18	44.gif	1	Same	Dative	Prime_A
18	112.gif	1	Same	Locative	Prime_A
18	1.gif	0	Same	Transitive	Prime_B
18	108.gif	0	Same	Locative	Prime_B
18	93.gif	1	Same	Transitive	Prime_A
18	43.gif	1	Same	Dative	Prime_B
18	81.gif	0	Same	Locative	Prime_A
18	57.gif	1	Same	Transitive	Prime_A
19	29.gif	1	Different	Transitive	Prime_A
19	8.gif	1	Different	Locative	Prime_A
19	T1.gif	1	Different	Dative	Prime_B
19	6.gif	1	Different	Transitive	Prime_A
19	76.gif	1	Different	Locative	Prime_B
19	33.gif	1	Different	Dative	Prime_A
19	19.gif	1	Different	Transitive	Prime_B
19	90.gif	0	Different	Dative	Prime_B
19	22.gif	0	Different	Transitive	Prime_B
19	26.gif	1	Different	Dative	Prime_A
19	28.gif	0	Same	Transitive	Prime_B
19	13.gif	1	Same	Locative	Prime_B
19	52.gif	0	Same	Dative	Prime_B
19	25.gif	0	Same	Transitive	Prime_A
19	66.gif	0	Same	Locative	Prime_A
19	45.gif	1	Same	Dative	Prime_B
19	30.gif	1	Same	Transitive	Prime_B
19	114.gif	1	Same	Locative	Prime_A
19	T6.gif	1	Same	Dative	Prime_A
19	37.gif	1	Same	Transitive	Prime_A
19	15.gif	1	Same	Locative	Prime_B
19	51.gif	0	Same	Dative	Prime_A
19	36.gif	1	Same	Transitive	Prime_A
19	84.gif	1	Same	Dative	Prime_B
19	32.gif	1	Same	Transitive	Prime_A
19	34.gif	1	Same	Dative	Prime_A
19	40.gif	0	Same	Transitive	Prime_B
19	74.gif	1	Same	Locative	Prime_B
19	68.gif	1	Same	Dative	Prime_A
19	39.gif	0	Same	Transitive	Prime_B
19	78.gif	1	Same	Locative	Prime_A
19	82.gif	1	Same	Dative	Prime_B
19	57.gif	0	Different	Transitive	Prime_B
19	81.gif	1	Different	Locative	Prime_B
19	43.gif	0	Different	Dative	Prime_A
19	93.gif	0	Different	Transitive	Prime_B
19	108.gif	1	Different	Locative	Prime_A
19	T11.gif	0	Different	Dative	Prime_B
19	1.gif	0	Different	Transitive	Prime_A
19	112.gif	1	Different	Locative	Prime_B
19	44.gif	1	Different	Dative	Prime_B
19	38.gif	1	Different	Transitive	Prime_A
19	109.gif	1	Different	Locative	Prime_A
19	T4.gif	1	Different	Dative	Prime_A
20	26.gif	0	Different	Dative	Prime_A
20	21.gif	0	Different	Locative	Prime_A
20	22.gif	1	Different	Transitive	Prime_B
20	90.gif	0	Different	Dative	Prime_B
20	19.gif	0	Different	Transitive	Prime_B
20	76.gif	0	Different	Locative	Prime_B
20	6.gif	1	Different	Transitive	Prime_A
20	29.gif	1	Different	Transitive	Prime_A
20	51.gif	0	Same	Dative	Prime_A
20	37.gif	1	Same	Transitive	Prime_A
20	T6.gif	0	Same	Dative	Prime_A
20	114.gif	1	Same	Locative	Prime_A
20	30.gif	0	Same	Transitive	Prime_B
20	45.gif	0	Same	Dative	Prime_B
20	25.gif	0	Same	Transitive	Prime_A
20	28.gif	1	Same	Transitive	Prime_B
20	82.gif	0	Same	Dative	Prime_B
20	68.gif	1	Same	Dative	Prime_A
20	74.gif	1	Same	Locative	Prime_B
20	40.gif	0	Same	Transitive	Prime_B
20	34.gif	0	Same	Dative	Prime_A
20	104.gif	1	Same	Locative	Prime_B
20	32.gif	1	Same	Transitive	Prime_A
20	84.gif	0	Same	Dative	Prime_B
20	T4.gif	1	Different	Dative	Prime_A
20	109.gif	1	Different	Locative	Prime_A
20	44.gif	0	Different	Dative	Prime_B
20	112.gif	1	Different	Locative	Prime_B
20	1.gif	0	Different	Transitive	Prime_A
20	T11.gif	0	Different	Dative	Prime_B
20	93.gif	1	Different	Transitive	Prime_B
20	43.gif	0	Different	Dative	Prime_A
20	81.gif	1	Different	Locative	Prime_B
21	29.gif	1	Same	Transitive	Prime_B
21	6.gif	1	Same	Transitive	Prime_B
21	33.gif	0	Same	Dative	Prime_B
21	19.gif	1	Same	Transitive	Prime_A
21	90.gif	0	Same	Dative	Prime_A
21	22.gif	1	Same	Transitive	Prime_A
21	21.gif	0	Same	Locative	Prime_B
21	26.gif	0	Same	Dative	Prime_B
21	28.gif	1	Different	Transitive	Prime_A
21	13.gif	1	Different	Locative	Prime_A
21	52.gif	0	Different	Dative	Prime_A
21	25.gif	1	Different	Transitive	Prime_B
21	45.gif	1	Different	Dative	Prime_A
21	30.gif	1	Different	Transitive	Prime_A
21	114.gif	1	Different	Locative	Prime_B
21	T6.gif	1	Different	Dative	Prime_B
21	37.gif	1	Different	Transitive	Prime_B
21	51.gif	0	Different	Dative	Prime_B
21	36.gif	0	Different	Transitive	Prime_B
21	70.gif	0	Different	Locative	Prime_B
21	84.gif	0	Different	Dative	Prime_A
21	32.gif	1	Different	Transitive	Prime_B
21	40.gif	0	Different	Transitive	Prime_A
21	74.gif	1	Different	Locative	Prime_A
21	82.gif	0	Different	Dative	Prime_A
21	57.gif	1	Same	Transitive	Prime_A
21	81.gif	0	Same	Locative	Prime_A
21	43.gif	0	Same	Dative	Prime_B
21	93.gif	1	Same	Transitive	Prime_A
21	108.gif	0	Same	Locative	Prime_B
21	T11.gif	1	Same	Dative	Prime_A
21	1.gif	0	Same	Transitive	Prime_B
21	44.gif	0	Same	Dative	Prime_A
21	38.gif	0	Same	Transitive	Prime_B
21	109.gif	1	Same	Locative	Prime_B
21	T4.gif	0	Same	Dative	Prime_B
22	26.gif	1	Same	Dative	Prime_A
22	21.gif	1	Same	Locative	Prime_A
22	22.gif	0	Same	Transitive	Prime_B
22	90.gif	0	Same	Dative	Prime_B
22	19.gif	1	Same	Transitive	Prime_B
22	33.gif	1	Same	Dative	Prime_A
22	76.gif	1	Same	Locative	Prime_B
22	6.gif	1	Same	Transitive	Prime_A
22	T1.gif	1	Same	Dative	Prime_B
22	29.gif	1	Same	Transitive	Prime_A
22	51.gif	1	Different	Dative	Prime_A
22	15.gif	0	Different	Locative	Prime_B
22	37.gif	1	Different	Transitive	Prime_A
22	T6.gif	0	Different	Dative	Prime_A
22	114.gif	1	Different	Locative	Prime_A
22	30.gif	0	Different	Transitive	Prime_B
22	45.gif	1	Different	Dative	Prime_B
22	66.gif	1	Different	Locative	Prime_A
22	25.gif	1	Different	Transitive	Prime_A
22	52.gif	1	Different	Dative	Prime_B
22	13.gif	1	Different	Locative	Prime_B
22	28.gif	1	Different	Transitive	Prime_B
22	82.gif	1	Different	Dative	Prime_B
22	78.gif	0	Different	Locative	Prime_A
22	68.gif	1	Different	Dative	Prime_A
22	74.gif	1	Different	Locative	Prime_B
22	40.gif	0	Different	Transitive	Prime_B
22	34.gif	1	Different	Dative	Prime_A
22	104.gif	1	Different	Locative	Prime_B
22	32.gif	1	Different	Transitive	Prime_A
22	84.gif	1	Different	Dative	Prime_B
22	70.gif	0	Different	Locative	Prime_A
22	36.gif	0	Different	Transitive	Prime_A
22	T4.gif	1	Same	Dative	Prime_A
22	44.gif	0	Same	Dative	Prime_B
22	112.gif	1	Same	Locative	Prime_B
22	1.gif	0	Same	Transitive	Prime_A
22	T11.gif	0	Same	Dative	Prime_B
22	108.gif	0	Same	Locative	Prime_A
22	93.gif	1	Same	Transitive	Prime_B
22	43.gif	1	Same	Dative	Prime_A
22	81.gif	0	Same	Locative	Prime_B
22	57.gif	1	Same	Transitive	Prime_B
23	29.gif	0	Different	Transitive	Prime_A
23	T1.gif	1	Different	Dative	Prime_B
23	6.gif	1	Different	Transitive	Prime_A
23	33.gif	1	Different	Dative	Prime_A
23	19.gif	0	Different	Transitive	Prime_B
23	90.gif	1	Different	Dative	Prime_B
23	22.gif	0	Different	Transitive	Prime_B
23	21.gif	1	Different	Locative	Prime_A
23	26.gif	1	Different	Dative	Prime_A
23	28.gif	1	Same	Transitive	Prime_B
23	13.gif	1	Same	Locative	Prime_B
23	52.gif	1	Same	Dative	Prime_B
23	25.gif	1	Same	Transitive	Prime_A
23	66.gif	1	Same	Locative	Prime_A
23	45.gif	1	Same	Dative	Prime_B
23	30.gif	0	Same	Transitive	Prime_B
23	114.gif	1	Same	Locative	Prime_A
23	T6.gif	1	Same	Dative	Prime_A
23	37.gif	1	Same	Transitive	Prime_A
23	15.gif	0	Same	Locative	Prime_B
23	51.gif	1	Same	Dative	Prime_A
23	36.gif	0	Same	Transitive	Prime_A
23	84.gif	1	Same	Dative	Prime_B
23	32.gif	0	Same	Transitive	Prime_A
23	40.gif	0	Same	Transitive	Prime_B
23	74.gif	1	Same	Locative	Prime_B
23	68.gif	1	Same	Dative	Prime_A
23	78.gif	1	Same	Locative	Prime_A
23	82.gif	1	Same	Dative	Prime_B
23	57.gif	1	Different	Transitive	Prime_B
23	81.gif	1	Different	Locative	Prime_B
23	43.gif	1	Different	Dative	Prime_A
23	93.gif	1	Different	Transitive	Prime_B
23	108.gif	1	Different	Locative	Prime_A
23	1.gif	0	Different	Transitive	Prime_A
23	112.gif	1	Different	Locative	Prime_B
23	44.gif	1	Different	Dative	Prime_B
23	T4.gif	0	Different	Dative	Prime_A
24	26.gif	1	Different	Dative	Prime_B
24	22.gif	0	Different	Transitive	Prime_A
24	90.gif	1	Different	Dative	Prime_A
24	19.gif	1	Different	Transitive	Prime_A
24	33.gif	1	Different	Dative	Prime_B
24	6.gif	0	Different	Transitive	Prime_B
24	51.gif	1	Same	Dative	Prime_B
24	15.gif	1	Same	Locative	Prime_A
24	37.gif	1	Same	Transitive	Prime_B
24	T6.gif	1	Same	Dative	Prime_B
24	30.gif	1	Same	Transitive	Prime_A
24	25.gif	1	Same	Transitive	Prime_B
24	52.gif	1	Same	Dative	Prime_A
